"","date","regression.beta","beta"
"529",2018-02-07,0.871421135094371,0.871512309800203
"530",2018-02-08,0.914712563667828,0.914786680315498
"531",2018-02-09,0.855638464955773,0.855639423682723
"532",2018-02-12,0.879987602721024,0.880005066927353
"533",2018-02-13,0.879671479855579,0.879685328147007
"534",2018-02-14,0.926305290530492,0.926361457001168
"535",2018-02-15,0.887732729775527,0.887731198626177
"536",2018-02-16,0.889772064779602,0.889779008986825
"537",2018-02-20,0.883058865102096,0.883057379287744
"538",2018-02-21,0.888424160121325,0.888410824895807
"539",2018-02-22,0.889754975762307,0.889776857966975
"540",2018-02-23,0.929310942607204,0.929355667386278
"541",2018-02-26,0.903514454000807,0.903554021583904
"542",2018-02-27,0.908046603003129,0.908083236594816
"543",2018-02-28,0.928796198210551,0.928802933899034
"544",2018-03-01,0.920131897157963,0.920147162475978
"545",2018-03-02,0.918491954588664,0.918500074374962
"546",2018-03-05,0.907376118720188,0.907365301672058
"547",2018-03-06,0.908206242336417,0.90819084619954
"548",2018-03-07,0.89703653458725,0.897034954897194
"549",2018-03-08,0.899594800640513,0.89955860528906
"550",2018-03-09,0.92172286655074,0.9217052223064
"551",2018-03-12,0.923663782796906,0.923634551280382
"552",2018-03-13,0.946087154585838,0.946011620187341
"553",2018-03-14,0.942875342940209,0.942812159928462
"554",2018-03-15,0.940285499677021,0.940214285144708
"555",2018-03-16,0.941580551877277,0.941529315028353
"556",2018-03-19,0.963109718875743,0.963040053083909
"557",2018-03-20,0.97074543307445,0.970693472252367
"558",2018-03-21,0.958627212544385,0.958634348034651
"559",2018-03-22,0.927809433706163,0.927834703534452
"560",2018-03-23,0.849059688154064,0.849103963352474
"561",2018-03-26,0.846082953294275,0.846119560125688
"562",2018-03-27,0.828541127034574,0.828608723207244
"563",2018-03-28,0.832467645409142,0.832539540080209
"564",2018-03-29,0.825309997492084,0.825385269643272
"565",2018-04-02,0.828253942246344,0.828307098194798
"566",2018-04-03,0.84966045903857,0.849741152889829
"567",2018-04-04,0.833236323124406,0.833309375177634
"568",2018-04-05,0.844856534853638,0.844934721078612
"569",2018-04-06,0.845228044772019,0.845293510921713
"570",2018-04-09,0.84806491067855,0.848138519525449
"571",2018-04-10,0.863498427978161,0.863584707285851
"572",2018-04-11,0.855784863010666,0.85588431600383
"573",2018-04-12,0.850704459225727,0.85078758646382
"574",2018-04-13,0.843390363653115,0.843496126290614
"575",2018-04-16,0.851681350433824,0.851788578079491
"576",2018-04-17,0.858156542887447,0.858270382606167
"577",2018-04-18,0.858503995409791,0.858611159877777
"578",2018-04-19,0.853157909186362,0.853285965521977
"579",2018-04-20,0.857161864251304,0.857264973867493
"580",2018-04-23,0.847761566760706,0.847849679443731
"581",2018-04-24,0.846977508774968,0.847060083149649
"582",2018-04-25,0.846131703881348,0.846210046268101
"583",2018-04-26,0.859902942328599,0.860000114611697
"584",2018-04-27,0.863805057004365,0.863869732749603
"585",2018-04-30,0.855442454917664,0.855513925614362
"586",2018-05-01,0.855705182213385,0.855775721882308
"587",2018-05-02,0.855290812282108,0.855354851798071
"588",2018-05-03,0.85379353119608,0.853862541766843
"589",2018-05-04,0.851438210693143,0.851513638539501
