"","symbol","date","open","high","low","close","volume","adjusted"
"1","SPY",2020-01-02,323.540009,324.890015,322.529999,324.869995,59151200,314.717194
"2","SPY",2020-01-03,321.160004,323.640015,321.100006,322.410004,77709700,312.334045
"3","SPY",2020-01-06,320.48999,323.730011,320.359985,323.640015,55653900,313.525635
"4","SPY",2020-01-07,323.019989,323.540009,322.23999,322.730011,40496400,312.644043
"5","SPY",2020-01-08,322.940002,325.779999,322.670013,324.450012,68296000,314.310333
"6","SPY",2020-01-09,326.160004,326.730011,325.519989,326.649994,48473300,316.441559
"7","SPY",2020-01-10,327.290009,327.459991,325.200012,325.709991,53029300,315.530884
"8","SPY",2020-01-13,326.390015,327.959991,325.920013,327.950012,47086800,317.700867
"9","SPY",2020-01-14,327.470001,328.619995,326.839996,327.450012,62832800,317.216522
"10","SPY",2020-01-15,327.350006,329.019989,327.26001,328.190002,72056600,317.933441
"11","SPY",2020-01-16,329.700012,330.920013,329.450012,330.920013,54050300,320.578094
"12","SPY",2020-01-17,331.700012,332.179993,330.850006,331.950012,95846000,321.575958
"13","SPY",2020-01-21,330.899994,332.179993,330.820007,331.299988,77742400,320.946228
"14","SPY",2020-01-22,332.23999,332.950012,331.170013,331.339996,48914900,320.984985
"15","SPY",2020-01-23,330.630005,332.170013,329.410004,331.720001,51963000,321.353058
"16","SPY",2020-01-24,332.440002,332.529999,327.359985,328.769989,87578400,318.495239
"17","SPY",2020-01-27,323.029999,325.119995,322.660004,323.5,84062500,313.390015
"18","SPY",2020-01-28,325.059998,327.850006,323.600006,326.890015,63834000,316.674042
"19","SPY",2020-01-29,328.380005,328.630005,326.399994,326.619995,53888900,316.412476
"20","SPY",2020-01-30,324.359985,327.910004,323.540009,327.679993,75491800,317.439331
"21","SPY",2020-01-31,327,327.170013,320.730011,321.730011,113845600,311.675262
"22","SPY",2020-02-03,323.350006,326.160004,323.220001,324.119995,69083000,313.990631
"23","SPY",2020-02-04,328.070007,330.01001,327.720001,329.059998,62573200,318.776245
"24","SPY",2020-02-05,332.269989,333.089996,330.670013,332.859985,65951100,322.457458
"25","SPY",2020-02-06,333.910004,334.190002,332.799988,333.980011,50359700,323.54245
"26","SPY",2020-02-07,332.820007,333.98999,331.600006,332.200012,64139400,321.818115
"27","SPY",2020-02-10,331.230011,334.75,331.190002,334.679993,42070000,324.220581
"28","SPY",2020-02-11,336.160004,337.019989,334.679993,335.26001,54864500,324.78244
"29","SPY",2020-02-12,336.829987,337.649994,336.429993,337.420013,43992700,326.874939
"30","SPY",2020-02-13,335.859985,338.119995,335.559998,337.059998,54501900,326.526184
"31","SPY",2020-02-14,337.51001,337.730011,336.200012,337.600006,64582200,327.049316
"32","SPY",2020-02-18,336.51001,337.670013,335.209991,336.730011,57226200,326.206512
"33","SPY",2020-02-19,337.790009,339.079987,337.480011,338.339996,48814700,327.766205
"34","SPY",2020-02-20,337.73999,338.640015,333.679993,336.950012,74163400,326.419678
"35","SPY",2020-02-21,335.470001,335.809998,332.579987,333.480011,113788200,323.058075
"36","SPY",2020-02-24,323.140015,333.559998,321.23999,322.420013,161088400,312.34375
"37","SPY",2020-02-25,323.940002,324.609985,311.690002,312.649994,218913200,302.879028
"38","SPY",2020-02-26,314.179993,318.109985,310.700012,311.5,194773800,301.765015
"39","SPY",2020-02-27,305.459991,311.559998,297.51001,297.51001,284353500,288.212219
"40","SPY",2020-02-28,288.700012,297.890015,285.540009,296.26001,384975800,287.001282
"41","SPY",2020-03-02,298.209991,309.160004,294.459991,309.089996,238703600,299.430328
