"","symbol","date","open","high","low","close","volume","adjusted"
"1","^GSPC",2014-01-02,1845.859985,1845.859985,1827.73999,1831.97998,3080600000,1831.97998
"2","^GSPC",2014-01-03,1833.209961,1838.23999,1829.130005,1831.369995,2774270000,1831.369995
"3","^GSPC",2014-01-06,1832.310059,1837.160034,1823.72998,1826.77002,3294850000,1826.77002
"4","^GSPC",2014-01-07,1828.709961,1840.099976,1828.709961,1837.880005,3511750000,1837.880005
"5","^GSPC",2014-01-08,1837.900024,1840.02002,1831.400024,1837.48999,3652140000,1837.48999
"6","^GSPC",2014-01-09,1839,1843.22998,1830.380005,1838.130005,3581150000,1838.130005
"7","^GSPC",2014-01-10,1840.060059,1843.150024,1832.430054,1842.369995,3335710000,1842.369995
"8","^GSPC",2014-01-13,1841.26001,1843.449951,1815.52002,1819.199951,3591350000,1819.199951
"9","^GSPC",2014-01-14,1821.359985,1839.26001,1821.359985,1838.880005,3353270000,1838.880005
"10","^GSPC",2014-01-15,1840.52002,1850.839966,1840.52002,1848.380005,3777800000,1848.380005
"11","^GSPC",2014-01-16,1847.98999,1847.98999,1840.300049,1845.890015,3491310000,1845.890015
"12","^GSPC",2014-01-17,1844.22998,1846.040039,1835.22998,1838.699951,3626120000,1838.699951
"13","^GSPC",2014-01-21,1841.050049,1849.310059,1832.380005,1843.800049,3782470000,1843.800049
"14","^GSPC",2014-01-22,1844.709961,1846.869995,1840.880005,1844.859985,3374170000,1844.859985
"15","^GSPC",2014-01-23,1842.290039,1842.290039,1820.060059,1828.459961,3972250000,1828.459961
"16","^GSPC",2014-01-24,1826.959961,1826.959961,1790.290039,1790.290039,4618450000,1790.290039
"17","^GSPC",2014-01-27,1791.030029,1795.97998,1772.880005,1781.560059,4045200000,1781.560059
"18","^GSPC",2014-01-28,1783,1793.869995,1779.48999,1792.5,3437830000,1792.5
"19","^GSPC",2014-01-29,1790.150024,1790.150024,1770.449951,1774.199951,3964020000,1774.199951
"20","^GSPC",2014-01-30,1777.170044,1798.77002,1777.170044,1794.189941,3547510000,1794.189941
"21","^GSPC",2014-01-31,1790.880005,1793.880005,1772.26001,1782.589966,4059690000,1782.589966
"22","^GSPC",2014-02-03,1782.680054,1784.829956,1739.660034,1741.890015,4726040000,1741.890015
"23","^GSPC",2014-02-04,1743.819946,1758.72998,1743.819946,1755.199951,4068410000,1755.199951
"24","^GSPC",2014-02-05,1753.380005,1755.790039,1737.920044,1751.640015,3984290000,1751.640015
"25","^GSPC",2014-02-06,1752.98999,1774.060059,1752.98999,1773.430054,3825410000,1773.430054
"26","^GSPC",2014-02-07,1776.01001,1798.030029,1776.01001,1797.02002,3775990000,1797.02002
"27","^GSPC",2014-02-10,1796.199951,1799.939941,1791.829956,1799.839966,3312160000,1799.839966
"28","^GSPC",2014-02-11,1800.449951,1823.540039,1800.410034,1819.75,3699380000,1819.75
"29","^GSPC",2014-02-12,1820.119995,1826.550049,1815.969971,1819.26001,3326380000,1819.26001
"30","^GSPC",2014-02-13,1814.819946,1830.25,1809.219971,1829.829956,3289510000,1829.829956
"31","^GSPC",2014-02-14,1828.459961,1841.650024,1825.589966,1838.630005,3114750000,1838.630005
"32","^GSPC",2014-02-18,1839.030029,1842.869995,1835.01001,1840.76001,3421110000,1840.76001
"33","^GSPC",2014-02-19,1838.900024,1847.5,1826.98999,1828.75,3661570000,1828.75
"34","^GSPC",2014-02-20,1829.23999,1842.790039,1824.579956,1839.780029,3404980000,1839.780029
"35","^GSPC",2014-02-21,1841.069946,1846.130005,1835.599976,1836.25,3403880000,1836.25
"36","^GSPC",2014-02-24,1836.780029,1858.709961,1836.780029,1847.609985,4014530000,1847.609985
"37","^GSPC",2014-02-25,1847.660034,1852.910034,1840.189941,1845.119995,3515560000,1845.119995
"38","^GSPC",2014-02-26,1845.790039,1852.650024,1840.660034,1845.160034,3716730000,1845.160034
"39","^GSPC",2014-02-27,1844.900024,1854.530029,1841.130005,1854.290039,3547460000,1854.290039
"40","^GSPC",2014-02-28,1855.119995,1867.920044,1847.670044,1859.449951,3917450000,1859.449951
"41","^GSPC",2014-03-03,1857.680054,1857.680054,1834.439941,1845.72998,3428220000,1845.72998
"42","^GSPC",2014-03-04,1849.22998,1876.22998,1849.22998,1873.910034,3765770000,1873.910034
"43","^GSPC",2014-03-05,1874.050049,1876.530029,1871.109985,1873.810059,3392990000,1873.810059
"44","^GSPC",2014-03-06,1874.180054,1881.939941,1874.180054,1877.030029,3360450000,1877.030029
"45","^GSPC",2014-03-07,1878.52002,1883.569946,1870.560059,1878.040039,3564740000,1878.040039
"46","^GSPC",2014-03-10,1877.859985,1877.869995,1867.040039,1877.170044,3021350000,1877.170044
"47","^GSPC",2014-03-11,1878.26001,1882.349976,1863.880005,1867.630005,3392400000,1867.630005
"48","^GSPC",2014-03-12,1866.150024,1868.380005,1854.380005,1868.199951,3270860000,1868.199951
"49","^GSPC",2014-03-13,1869.060059,1874.400024,1841.859985,1846.339966,3670990000,1846.339966
"50","^GSPC",2014-03-14,1845.069946,1852.439941,1839.569946,1841.130005,3285460000,1841.130005
"51","^GSPC",2014-03-17,1842.810059,1862.300049,1842.810059,1858.829956,2860490000,1858.829956
"52","^GSPC",2014-03-18,1858.920044,1873.76001,1858.920044,1872.25,2930190000,1872.25
"53","^GSPC",2014-03-19,1872.25,1874.140015,1850.349976,1860.77002,3289210000,1860.77002
