"","simfin_id","ticker","fiscal_period","fiscal_year","report_date","publish_date","restated_date","source","ttm","value_check","currency","cash_cash_equivalents_short_term_investments","cash_cash_equivalents","short_term_investments","accounts_notes_receivable","accounts_receivable_net","notes_receivable_net","unbilled_revenues","inventories","raw_materials","work_in_process","finished_goods","other_inventory","other_short_term_assets","prepaid_expenses","derivative_hedging_assets_short_term","assets_held_for_sale","deferred_tax_assets_short_term","income_taxes_receivable","discontinued_operations_short_term","misc_short_term_assets","total_current_assets","property_plant_equipment_net","property_plant_equipment","accumulated_depreciation","long_term_investments_receivables","long_term_investments","long_term_marketable_securities","long_term_receivables","other_long_term_assets","intangible_assets","goodwill","other_intangible_assets","prepaid_expense","deferred_tax_assets_long_term","derivative_hedging_assets_long_term","prepaid_pension_costs","discontinued_operations_long_term","investments_in_affiliates","misc_long_term_assets","total_noncurrent_assets","total_assets","payables_accruals","accounts_payable","accrued_taxes","interest_dividends_payable","other_payables_accruals","short_term_debt","short_term_borrowings","short_term_capital_leases","current_portion_of_long_term_debt","other_short_term_liabilities","deferred_revenue_short_term","liabilities_from_derivatives_hedging_short_term","deferred_tax_liabilities_short_term","liabilities_from_discontinued_operations_short_term","misc_short_term_liabilities","total_current_liabilities","long_term_debt","long_term_borrowings","long_term_capital_leases","other_long_term_liabilities","accrued_liabilities","pension_liabilities","pensions","other_post_retirement_benefits","deferred_compensation","deferred_revenue_long_term","deferred_tax_liabilities_long_term","liabilities_from_derivatives_hedging_long_term","liabilities_from_discontinued_operations_long_term","misc_long_term_liabilities","total_noncurrent_liabilities","total_liabilities","preferred_equity","share_capital_additional_paid_in_capital","common_stock","additional_paid_in_capital","other_share_capital","treasury_stock","retained_earnings","other_equity","equity_before_minority_interest","minority_interest","total_equity","total_liabilities_equity","time"
"1",378120,"COP","FY",2015,2015-12-31,2016-02-23,2018-02-20,"http://www.sec.gov/Archives/edgar/data/1163165/000119312518049729/0001193125-18-049729-index.htm",FALSE,TRUE,"USD",2.368e+09,2.368e+09,0,4.314e+09,0,0,0,1.124e+09,0,0,0,0,9.83e+08,7.83e+08,0,0,0,0,0,2e+08,8.789e+09,6.6446e+10,0,0,2.049e+10,0,0,0,1.759e+09,0,0,0,0,0,0,0,0,6.96e+08,1.063e+09,8.8695e+10,9.7484e+10,5.432e+09,4.895e+09,4.99e+08,0,3.8e+07,1.427e+09,0,0,0,2.397e+09,0,0,0,0,2.397e+09,9.256e+09,2.3453e+10,0,0,2.4693e+10,0,2.286e+09,0,0,0,0,1.0999e+10,0,0,1.1408e+10,4.8146e+10,5.7402e+10,0,4.6375e+10,1.8e+07,0,4.6357e+10,-3.678e+10,3.6414e+10,-6.247e+09,3.9762e+10,3.2e+08,4.0082e+10,9.7484e+10,2015
"2",378120,"COP","FY",2016,2016-12-31,2017-02-21,2019-02-19,"https://www.sec.gov/Archives/edgar/data/1163165/000119312519043841/0001193125-19-043841-index.htm",FALSE,TRUE,"USD",3.66e+09,3.61e+09,5e+07,3.249e+09,3.249e+09,0,0,1.018e+09,0,0,0,0,6.82e+08,5.17e+08,0,0,0,0,0,1.65e+08,8.609e+09,5.8331e+10,0,0,2.1091e+10,0,0,0,1.741e+09,0,0,0,0,0,0,0,0,5.81e+08,1.16e+09,8.1163e+10,8.9772e+10,4.137e+09,3.631e+09,4.84e+08,0,2.2e+07,1.089e+09,0,0,0,1.683e+09,0,0,0,0,1.683e+09,6.909e+09,2.6186e+10,0,0,2.1451e+10,0,2.552e+09,0,0,0,0,8.949e+09,0,0,9.95e+09,4.7637e+10,5.4546e+10,0,4.6525e+10,1.8e+07,0,4.6507e+10,-3.6906e+10,3.1548e+10,-6.193e+09,3.4974e+10,2.52e+08,3.5226e+10,8.9772e+10,2016
"3",378120,"COP","FY",2017,2017-12-31,2018-02-20,2019-02-19,"https://www.sec.gov/Archives/edgar/data/1163165/000119312519043841/0001193125-19-043841-index.htm",FALSE,TRUE,"USD",1.0097e+10,6.325e+09,3.772e+09,4.179e+09,0,0,0,1.06e+09,0,0,0,0,1.176e+09,1.035e+09,0,0,0,0,0,1.41e+08,1.6512e+10,4.5683e+10,0,0,9.599e+09,0,0,0,1.568e+09,0,0,0,0,0,0,0,0,4.61e+08,1.107e+09,5.685e+10,7.3362e+10,5.068e+09,4.009e+09,1.038e+09,0,2.1e+07,2.575e+09,0,0,0,1.754e+09,0,0,0,0,1.754e+09,9.397e+09,1.7128e+10,0,0,1.6036e+10,0,1.854e+09,0,0,0,0,5.282e+09,0,0,8.9e+09,3.3164e+10,4.2561e+10,0,4.664e+10,1.8e+07,0,4.6622e+10,-3.9906e+10,2.9391e+10,-5.518e+09,3.0607e+10,1.94e+08,3.0801e+10,7.3362e+10,2017
"4",378120,"COP","FY",2018,2018-12-31,2019-02-19,2021-02-15,"https://simfin.com/pdf-extractor/74008/88",FALSE,TRUE,"USD",7.625e+09,5.915e+09,1.71e+09,3.92e+09,0,0,0,1.007e+09,0,0,0,0,7.22e+08,5.75e+08,0,0,0,0,0,1.47e+08,1.3274e+10,4.5698e+10,0,0,9.329e+09,0,0,0,1.679e+09,0,0,0,0,0,0,0,0,3.35e+08,1.344e+09,5.6706e+10,6.998e+10,5.215e+09,3.863e+09,1.32e+09,0,3.2e+07,1.12e+08,0,0,0,2.068e+09,0,0,0,0,2.068e+09,7.395e+09,1.4856e+10,0,0,1.5665e+10,0,1.764e+09,0,0,0,0,5.021e+09,0,0,8.88e+09,3.0521e+10,3.7916e+10,0,4.6897e+10,1.8e+07,0,4.6879e+10,-4.2905e+10,3.401e+10,-6.063e+09,3.1939e+10,1.25e+08,3.2064e+10,6.998e+10,2018
"5",378120,"COP","FY",2019,2019-12-31,2020-02-18,2021-02-15,"https://simfin.com/pdf-extractor/74008/88",FALSE,TRUE,"USD",8.116e+09,5.088e+09,3.028e+09,3.267e+09,0,0,0,1.026e+09,0,0,0,0,4.504e+09,2.259e+09,0,0,0,0,0,2.245e+09,1.6913e+10,4.2269e+10,0,0,8.687e+09,0,0,0,2.645e+09,0,0,0,0,0,0,0,0,2.19e+08,2.426e+09,5.3601e+10,7.0514e+10,4.23e+09,3.176e+09,1.03e+09,0,2.4e+07,1.05e+08,0,0,0,2.708e+09,0,0,0,0,2.708e+09,7.043e+09,1.479e+10,0,0,1.3631e+10,0,1.781e+09,0,0,0,0,4.634e+09,0,0,7.216e+09,2.8421e+10,3.5464e+10,0,4.7001e+10,1.8e+07,0,4.6983e+10,-4.6405e+10,3.9742e+10,-5.357e+09,3.4981e+10,6.9e+07,3.505e+10,7.0514e+10,2019
"6",378120,"COP","FY",2020,2020-12-31,2021-02-16,2021-02-16,"https://simfin.com/pdf-extractor/74008/88",FALSE,TRUE,"USD",6.6e+09,2.991e+09,3.609e+09,2.634e+09,0,0,0,1.002e+09,0,0,0,0,1.83e+09,4.54e+08,0,0,0,0,0,1.376e+09,1.2066e+10,3.9893e+10,0,0,8.017e+09,0,0,0,2.642e+09,0,0,0,0,0,0,0,0,1.14e+08,2.528e+09,5.0552e+10,6.2618e+10,4.747e+09,2.669e+09,3.2e+08,0,1.758e+09,6.19e+08,0,0,0,0,0,0,0,0,0,5.366e+09,1.475e+10,0,0,1.2653e+10,0,1.697e+09,0,0,0,0,3.747e+09,0,0,7.209e+09,2.7403e+10,3.2769e+10,0,4.7151e+10,1.8e+07,0,4.7133e+10,-4.7297e+10,3.5213e+10,-5.218e+09,2.9849e+10,0,2.9849e+10,6.2618e+10,2020
